v2Version|v3Version|codegenVersion|timestamp|commit|language|job|spec|generate outcome|build outcome|spec url
2.4.29|3.0.36|v2|2023_01_17_17_04_00|f32cdcfd9fffca9845645a15054886a3f17e966e|typescript-angular|typescript-angular-v6-with-npm|petstore-with-fake-endpoints|success|failure|https://raw.githubusercontent.com/swagger-api/swagger-codegen/d7d5b9a97447f40e130e132cdf0cf7ee7c626cb8/modules/swagger-codegen/src/test/resources/2_0/petstore-with-fake-endpoints-models-for-testing.yaml
2.4.29|3.0.36|v2|2023_01_17_17_04_00|f32cdcfd9fffca9845645a15054886a3f17e966e|typescript-angular|typescript-angular-v6-with-npm|petstore|success|failure|https://raw.githubusercontent.com/swagger-api/swagger-codegen/d7d5b9a97447f40e130e132cdf0cf7ee7c626cb8/fixtures/immutable/specifications/v2/petstore.json
2.4.29|3.0.36|v3|2023_01_17_17_04_00|f32cdcfd9fffca9845645a15054886a3f17e966e|typescript-angular|typescript-angular-v7-with-interface-v3|petstore3|success|failure|https://raw.githubusercontent.com/swagger-api/swagger-codegen/d7d5b9a97447f40e130e132cdf0cf7ee7c626cb8/fixtures/immutable/specifications/v3/petstore3.json
2.4.29|3.0.36|v3|2023_01_17_17_04_00|f32cdcfd9fffca9845645a15054886a3f17e966e|typescript-angular|typescript-angular-v7-with-interface-v3|petstoreMixed3|success|failure|https://raw.githubusercontent.com/swagger-api/swagger-codegen/d7d5b9a97447f40e130e132cdf0cf7ee7c626cb8/fixtures/immutable/specifications/v3/petstoreMixed3.yaml
2.4.29|3.0.36|v3|2023_01_17_17_04_00|f32cdcfd9fffca9845645a15054886a3f17e966e|typescript-fetch|typescript-fetch-v3|petstore3|success|success|https://raw.githubusercontent.com/swagger-api/swagger-codegen/d7d5b9a97447f40e130e132cdf0cf7ee7c626cb8/fixtures/immutable/specifications/v3/petstore3.json
2.4.29|3.0.36|v3|2023_01_17_17_04_00|f32cdcfd9fffca9845645a15054886a3f17e966e|typescript-fetch|typescript-fetch-v3|petstoreMixed3|success|success|https://raw.githubusercontent.com/swagger-api/swagger-codegen/d7d5b9a97447f40e130e132cdf0cf7ee7c626cb8/fixtures/immutable/specifications/v3/petstoreMixed3.yaml
2.4.29|3.0.36|v2|2023_01_17_17_04_00|f32cdcfd9fffca9845645a15054886a3f17e966e|typescript-fetch|typescript-fetch|petstore-with-fake-endpoints|success|success|https://raw.githubusercontent.com/swagger-api/swagger-codegen/d7d5b9a97447f40e130e132cdf0cf7ee7c626cb8/modules/swagger-codegen/src/test/resources/2_0/petstore-with-fake-endpoints-models-for-testing.yaml
2.4.29|3.0.36|v2|2023_01_17_17_04_00|f32cdcfd9fffca9845645a15054886a3f17e966e|typescript-fetch|typescript-fetch|petstore|success|success|https://raw.githubusercontent.com/swagger-api/swagger-codegen/d7d5b9a97447f40e130e132cdf0cf7ee7c626cb8/fixtures/immutable/specifications/v2/petstore.json
2.4.29|3.0.36|v3|2023_01_17_17_04_00|f32cdcfd9fffca9845645a15054886a3f17e966e|javascript|javascript-v3|petstore3|success|failure|https://raw.githubusercontent.com/swagger-api/swagger-codegen/d7d5b9a97447f40e130e132cdf0cf7ee7c626cb8/fixtures/immutable/specifications/v3/petstore3.json
2.4.29|3.0.36|v3|2023_01_17_17_04_00|f32cdcfd9fffca9845645a15054886a3f17e966e|javascript|javascript-v3|petstoreMixed3|success|failure|https://raw.githubusercontent.com/swagger-api/swagger-codegen/d7d5b9a97447f40e130e132cdf0cf7ee7c626cb8/fixtures/immutable/specifications/v3/petstoreMixed3.yaml
2.4.29|3.0.36|v2|2023_01_17_17_04_00|f32cdcfd9fffca9845645a15054886a3f17e966e|javascript|javascript|petstore-with-fake-endpoints|success|success|https://raw.githubusercontent.com/swagger-api/swagger-codegen/d7d5b9a97447f40e130e132cdf0cf7ee7c626cb8/modules/swagger-codegen/src/test/resources/2_0/petstore-with-fake-endpoints-models-for-testing.yaml
2.4.29|3.0.36|v2|2023_01_17_17_04_00|f32cdcfd9fffca9845645a15054886a3f17e966e|javascript|javascript|petstore|success|success|https://raw.githubusercontent.com/swagger-api/swagger-codegen/d7d5b9a97447f40e130e132cdf0cf7ee7c626cb8/fixtures/immutable/specifications/v2/petstore.json
2.4.29|3.0.36|v2|2023_01_17_17_04_00|f32cdcfd9fffca9845645a15054886a3f17e966e|aspnetcore|aspnetcore-interface-controller|petstore-with-fake-endpoints|success|failure|https://raw.githubusercontent.com/swagger-api/swagger-codegen/d7d5b9a97447f40e130e132cdf0cf7ee7c626cb8/modules/swagger-codegen/src/test/resources/2_0/petstore-with-fake-endpoints-models-for-testing.yaml
2.4.29|3.0.36|v2|2023_01_17_17_04_00|f32cdcfd9fffca9845645a15054886a3f17e966e|aspnetcore|aspnetcore-interface-controller|petstore|success|failure|https://raw.githubusercontent.com/swagger-api/swagger-codegen/d7d5b9a97447f40e130e132cdf0cf7ee7c626cb8/fixtures/immutable/specifications/v2/petstore.json
2.4.29|3.0.36|v3|2023_01_17_17_04_00|f32cdcfd9fffca9845645a15054886a3f17e966e|aspnetcore|aspnetcore-interface-controller-v3|petstore3|success|failure|https://raw.githubusercontent.com/swagger-api/swagger-codegen/d7d5b9a97447f40e130e132cdf0cf7ee7c626cb8/fixtures/immutable/specifications/v3/petstore3.json
2.4.29|3.0.36|v3|2023_01_17_17_04_00|f32cdcfd9fffca9845645a15054886a3f17e966e|aspnetcore|aspnetcore-interface-controller-v3|petstoreMixed3|success|failure|https://raw.githubusercontent.com/swagger-api/swagger-codegen/d7d5b9a97447f40e130e132cdf0cf7ee7c626cb8/fixtures/immutable/specifications/v3/petstoreMixed3.yaml
2.4.29|3.0.36|v2|2023_01_17_17_04_00|f32cdcfd9fffca9845645a15054886a3f17e966e|aspnetcore|aspnetcore|petstore-with-fake-endpoints|success|failure|https://raw.githubusercontent.com/swagger-api/swagger-codegen/d7d5b9a97447f40e130e132cdf0cf7ee7c626cb8/modules/swagger-codegen/src/test/resources/2_0/petstore-with-fake-endpoints-models-for-testing.yaml
2.4.29|3.0.36|v2|2023_01_17_17_04_00|f32cdcfd9fffca9845645a15054886a3f17e966e|aspnetcore|aspnetcore|petstore|success|failure|https://raw.githubusercontent.com/swagger-api/swagger-codegen/d7d5b9a97447f40e130e132cdf0cf7ee7c626cb8/fixtures/immutable/specifications/v2/petstore.json
